transaction_id,account_id,transaction_date,transaction_type,amount
69557,986,2022-12-06,Debit,263.87
69558,986,2023-08-11,Credit,311.16
69559,986,2024-10-24,Credit,72.75
69560,986,2025-07-21,Debit,90.96
69561,986,2023-08-14,Credit,287.90
69562,986,2025-05-10,Debit,408.69
69563,986,2025-07-29,Debit,14000.51
69564,986,2021-12-26,Debit,158.26
69565,986,2021-09-22,Credit,369.84
69566,986,2023-09-28,Credit,467.68
69567,986,2022-06-22,Debit,506.57
69568,986,2022-12-20,Debit,53.38
69569,986,2024-04-02,Debit,522.66
69570,986,2023-06-07,Credit,419.99
69571,986,2021-04-07,Debit,56.25
69572,986,2024-03-04,Credit,71.28
69573,986,2020-09-25,Debit,296.12
69574,986,2023-02-10,Debit,542.82
69575,986,2023-02-19,Credit,244.62
69576,986,2020-12-14,Credit,155.22
69577,986,2023-01-16,Debit,527.52
69578,986,2024-04-02,Credit,156.33
69579,986,2024-09-16,Debit,2139.52
69580,986,2022-11-25,Debit,123.18
69581,986,2024-07-10,Debit,394.82
69582,986,2021-03-23,Debit,436.76
69583,986,2025-10-31,Credit,259.21
69584,986,2024-06-19,Credit,5101.81
69585,986,2023-01-10,Credit,497.41
69586,986,2024-07-04,Debit,4974.53
69587,986,2023-09-18,Debit,259.95
69588,986,2023-11-05,Credit,523.68
69589,986,2023-05-31,Debit,388.36
69590,986,2024-12-30,Debit,331.03
69591,986,2025-10-21,Debit,62.73
69592,986,2025-12-17,Debit,242.88
69593,986,2024-12-04,Debit,40605.93
69594,986,2021-02-23,Credit,262.33
69595,986,2024-09-17,Debit,237.89
69596,986,2023-04-30,Debit,1233.19
69597,986,2024-07-07,Debit,226.57
69598,986,2025-07-17,Debit,333.29
69599,986,2023-02-27,Credit,335.54
69600,986,2022-05-01,Credit,492.26
69601,986,2023-01-25,Credit,428.27
69602,986,2020-10-21,Debit,2275.90
69603,986,2025-08-24,Debit,2516.12
69604,986,2021-12-24,Debit,248.49
69605,986,2022-11-13,Credit,480.30
69606,986,2024-09-26,Debit,467.10
69607,986,2021-03-21,Debit,207.19
69608,986,2024-02-20,Debit,37073.32
69609,986,2024-05-22,Credit,446.55
69610,986,2020-10-16,Debit,229.35
69611,986,2021-07-09,Debit,217.06
69612,986,2023-09-11,Credit,2570.23
69613,986,2024-02-09,Debit,5626.26
69614,986,2024-08-15,Credit,2421.16
69615,986,2022-11-08,Credit,140.15
69616,986,2024-02-23,Debit,205.73
69617,986,2024-05-19,Credit,541.43
69618,986,2020-12-09,Debit,213.55
69619,986,2023-01-28,Debit,346.29
69620,986,2022-12-08,Credit,406.42
69621,986,2024-05-25,Debit,160.46
69622,986,2020-11-04,Credit,65.71
69623,986,2023-08-06,Debit,3561.77
69624,986,2023-12-11,Debit,83.81
69625,986,2023-06-18,Credit,190.90
69626,986,2023-11-21,Debit,107.49
69627,986,2025-06-27,Credit,430.43
69628,986,2023-01-09,Credit,158.18
69629,986,2025-11-04,Debit,368.80
69630,986,2022-09-17,Debit,210.08
69631,986,2024-12-14,Debit,191.87
69632,986,2025-07-02,Credit,519.51
69633,986,2024-11-12,Debit,78.53
69634,986,2023-10-20,Credit,15361.64
69635,986,2023-11-03,Debit,168.36
69636,986,2024-07-30,Debit,328.69
69637,986,2020-11-24,Debit,2659.84
69638,986,2025-02-04,Credit,474.40
69639,986,2022-01-25,Credit,520.26
69640,986,2023-08-16,Debit,2922.39
69641,986,2022-06-17,Debit,24139.61
69642,986,2020-10-31,Debit,62.88
69643,986,2022-06-04,Debit,157.49
69644,986,2025-12-04,Credit,137.59
69645,986,2024-08-15,Debit,134.11
69646,986,2023-04-24,Debit,223.37
69647,986,2022-03-11,Credit,17140.29
69648,986,2025-05-24,Credit,92.09
69649,986,2023-07-26,Debit,40802.53
69650,986,2021-02-05,Credit,1086.24
69651,986,2023-08-05,Debit,519.32
69652,986,2025-03-04,Debit,283.76
69653,986,2023-10-17,Debit,56.77
69654,986,2023-09-17,Credit,296.22
69655,986,2024-12-10,Credit,333.46
69656,986,2023-07-29,Debit,129.48
69657,986,2025-11-08,Credit,241.64
69658,986,2025-05-03,Debit,509.57
69659,987,2025-06-23,Debit,200.98
69660,987,2020-05-23,Credit,63.09
69661,987,2024-03-16,Debit,353.76
69662,987,2025-03-20,Debit,319.01
69663,987,2022-06-28,Debit,444.11
69664,987,2020-09-03,Credit,228.64
69665,987,2022-08-05,Credit,324.42
69666,987,2022-06-01,Credit,55.95
69667,987,2019-04-24,Debit,3984.53
69668,987,2020-07-12,Credit,223.87
69669,987,2019-07-24,Debit,5454.75
69670,987,2022-04-10,Debit,178.41
69671,987,2023-03-07,Debit,348.07
69672,987,2022-01-15,Debit,259.18
69673,987,2024-06-15,Debit,55503.86
69674,987,2024-05-03,Credit,241.11
69675,987,2019-12-24,Debit,51.17
69676,987,2025-08-07,Debit,171.13
69677,987,2023-04-29,Credit,304.68
69678,987,2021-05-17,Credit,251.37
69679,987,2025-09-05,Credit,68.65
69680,987,2022-02-08,Credit,316.88
69681,987,2019-12-12,Debit,247.42
69682,987,2025-08-12,Debit,141.12
69683,987,2021-06-13,Debit,53758.94
69684,987,2023-08-16,Credit,354.29
69685,987,2021-08-24,Debit,198.54
69686,987,2019-09-01,Credit,1253.56
69687,987,2023-09-27,Credit,241.79
69688,987,2022-11-08,Credit,422.43
69689,987,2022-07-14,Debit,275.41
69690,987,2021-07-25,Credit,121.30
69691,987,2023-04-15,Debit,394.56
69692,987,2024-05-15,Debit,4835.23
69693,987,2025-06-09,Debit,18008.55
69694,987,2019-11-05,Credit,5911.50
69695,987,2021-05-17,Credit,351.07
69696,987,2021-11-01,Debit,371.30
69697,987,2020-10-10,Credit,182.01
69698,987,2023-10-03,Debit,259.69
69699,987,2023-05-01,Debit,2003.31
69700,987,2023-05-20,Credit,351.14
69701,987,2020-04-12,Debit,178.97
69702,987,2023-08-12,Credit,167.65
69703,987,2025-04-20,Credit,267.49
69704,987,2023-11-25,Debit,53.16
69705,987,2020-02-21,Debit,222.21
69706,987,2020-09-29,Debit,487.95
69707,987,2024-06-24,Credit,132.47
69708,987,2019-11-22,Debit,360.08
69709,987,2023-08-03,Credit,255.34
69710,987,2022-07-21,Debit,31735.40
69711,987,2025-11-13,Debit,420.82
69712,987,2020-10-18,Credit,1843.51
69713,987,2020-12-11,Debit,102.85
69714,987,2021-07-18,Credit,44678.49
69715,987,2020-02-06,Credit,160.16
69716,987,2023-11-17,Debit,457.44
69717,987,2025-12-07,Credit,3090.37
69718,987,2022-07-26,Debit,518.74
69719,987,2019-10-15,Credit,475.69
69720,987,2019-09-19,Debit,232.94
69721,987,2020-09-20,Debit,388.01
69722,987,2025-07-25,Debit,100.06
69723,987,2022-08-06,Debit,107.21
69724,987,2023-01-18,Debit,102.81
69725,987,2019-03-03,Debit,137.53
69726,987,2024-06-14,Debit,224.13
69727,987,2025-09-11,Debit,51.96
69728,987,2025-06-18,Debit,362.39
69729,987,2023-07-24,Credit,2381.58
69730,988,2023-05-27,Debit,24141.39
69731,988,2023-10-31,Credit,138.51
69732,988,2024-11-25,Debit,538.53
69733,988,2025-04-17,Debit,236.02
69734,988,2021-03-01,Credit,151.22
69735,988,2019-04-13,Debit,325.76
69736,988,2022-09-19,Debit,437.00
69737,988,2019-11-21,Debit,253.81
69738,988,2023-02-15,Debit,3324.10
69739,988,2023-04-03,Debit,395.04
69740,988,2023-11-24,Credit,145.82
69741,988,2021-05-23,Credit,195.02
69742,988,2021-05-25,Credit,275.47
69743,988,2025-09-25,Debit,297.94
69744,988,2018-12-12,Credit,271.33
69745,988,2022-08-10,Debit,364.61
69746,988,2021-11-22,Credit,4434.58
69747,988,2025-08-13,Credit,51207.81
69748,988,2024-07-11,Debit,31082.98
69749,988,2023-08-08,Debit,179.24
69750,988,2025-01-05,Debit,4230.39
69751,988,2023-07-25,Credit,96.17
69752,988,2020-03-27,Debit,240.54
69753,988,2018-12-11,Debit,2881.63
69754,988,2023-02-03,Credit,469.04
69755,988,2021-03-17,Debit,195.91
69756,988,2020-11-24,Credit,161.03
69757,988,2025-05-30,Credit,1744.32
69758,988,2021-08-29,Debit,123.63
69759,988,2021-09-02,Debit,484.08
69760,988,2020-04-19,Debit,132.09
69761,988,2021-05-26,Debit,1555.24
69762,988,2024-11-02,Debit,277.17
69763,988,2023-02-21,Credit,547.06
69764,988,2019-10-15,Debit,395.46
69765,988,2025-07-18,Debit,417.63
69766,988,2023-11-18,Debit,77.70
69767,988,2022-04-06,Credit,150.58
69768,988,2025-03-29,Debit,2681.52
69769,988,2018-12-17,Credit,418.56
69770,988,2024-11-18,Debit,392.95
69771,988,2022-02-19,Debit,365.05
69772,988,2023-01-22,Debit,324.84
69773,988,2025-08-01,Debit,170.82
69774,988,2023-08-01,Credit,434.16
69775,988,2020-06-01,Credit,68.33
69776,988,2023-12-30,Debit,376.02
69777,988,2019-01-09,Debit,85.12
69778,988,2024-08-29,Credit,3499.70
69779,988,2021-09-20,Debit,466.52
69780,988,2020-02-07,Credit,59642.23
69781,988,2022-12-13,Credit,297.06
69782,989,2025-07-05,Credit,336.62
69783,989,2023-07-01,Debit,411.62
69784,989,2025-01-25,Debit,438.18
69785,989,2025-04-08,Credit,278.09
69786,989,2024-06-05,Debit,361.95
69787,989,2024-10-07,Credit,305.79
69788,989,2024-11-29,Debit,523.33
69789,989,2025-02-18,Credit,132.18
69790,989,2025-11-11,Debit,403.23
69791,989,2024-08-27,Debit,3624.16
69792,989,2025-11-09,Debit,176.83
69793,989,2024-07-24,Credit,467.67
69794,989,2025-10-12,Credit,370.79
69795,989,2023-05-12,Debit,358.64
69796,989,2023-09-25,Debit,2211.54
69797,989,2023-12-30,Credit,152.55
69798,989,2025-10-07,Credit,2790.43
69799,989,2025-06-10,Credit,107.20
69800,989,2025-12-15,Debit,245.86
69801,989,2024-08-25,Debit,384.18
69802,989,2025-10-28,Credit,60.79
69803,989,2025-01-23,Debit,171.39
69804,989,2025-08-12,Credit,130.72
69805,989,2025-10-15,Credit,509.84
69806,989,2025-04-15,Credit,248.64
69807,989,2024-03-10,Credit,428.19
69808,989,2024-11-04,Credit,2682.66
69809,989,2024-09-04,Debit,259.57
69810,989,2023-06-23,Debit,431.48
69811,989,2024-11-08,Credit,534.68
69812,989,2023-07-05,Debit,165.76
69813,989,2024-06-24,Debit,226.03
69814,989,2025-07-12,Debit,373.72
69815,989,2024-11-08,Debit,133.08
69816,989,2025-08-29,Debit,407.92
69817,989,2023-09-30,Debit,480.60
69818,989,2024-04-02,Debit,357.60
69819,989,2025-06-23,Credit,312.95
69820,989,2024-07-30,Debit,339.65
69821,989,2025-10-23,Debit,327.01
69822,989,2025-07-27,Debit,518.19
69823,989,2023-06-24,Credit,307.31
69824,989,2024-09-08,Debit,79.05
69825,989,2023-09-28,Credit,59139.51
69826,989,2025-07-26,Debit,282.57
69827,989,2024-09-28,Debit,85.68
69828,989,2023-07-31,Credit,114.54
69829,989,2025-08-01,Credit,5179.62
69830,989,2023-09-15,Credit,240.47
69831,989,2023-08-29,Credit,190.76
69832,989,2025-04-28,Credit,251.14
69833,989,2024-05-28,Credit,35197.89
69834,989,2023-05-22,Credit,342.17
69835,989,2024-02-05,Debit,11562.30
69836,989,2025-05-04,Debit,427.94
69837,989,2024-09-22,Debit,193.81
69838,989,2025-07-10,Debit,150.10
69839,989,2023-08-21,Debit,371.49
69840,989,2025-06-25,Debit,134.55
69841,989,2025-08-09,Debit,501.97
69842,989,2023-04-24,Debit,331.85
69843,989,2025-01-17,Debit,28257.96
69844,989,2024-05-25,Credit,471.97
69845,989,2023-08-08,Credit,402.90
69846,989,2025-05-21,Credit,426.09
69847,989,2025-02-16,Credit,417.51
69848,989,2025-06-22,Debit,2987.64
69849,989,2025-05-17,Debit,15382.52
69850,989,2023-12-08,Credit,519.83
69851,989,2025-02-02,Debit,445.18
69852,989,2023-06-30,Credit,531.28
69853,989,2024-06-28,Debit,89.03
69854,989,2024-10-11,Debit,222.26
69855,989,2024-11-16,Credit,420.45
69856,989,2025-01-28,Credit,162.98
69857,989,2024-03-29,Debit,485.15
69858,989,2024-09-15,Debit,196.18
69859,989,2024-02-02,Debit,327.36
69860,990,2024-06-16,Debit,152.56
69861,990,2025-11-07,Debit,53.37
69862,990,2025-06-25,Debit,157.59
69863,990,2025-05-06,Credit,117.03
69864,990,2025-04-16,Credit,107.72
69865,990,2024-02-17,Credit,327.75
69866,990,2024-01-13,Debit,440.57
69867,990,2025-10-01,Credit,260.56
69868,990,2025-11-13,Credit,4302.80
69869,990,2024-01-14,Credit,461.03
69870,990,2024-02-28,Debit,266.17
69871,990,2024-11-24,Debit,311.52
69872,990,2025-07-22,Debit,327.44
69873,990,2024-12-28,Credit,5274.85
69874,990,2025-02-01,Credit,409.98
69875,990,2025-02-16,Debit,451.38
69876,990,2024-09-07,Credit,148.54
69877,990,2024-02-04,Debit,530.28
69878,990,2025-11-18,Credit,467.86
69879,990,2024-04-07,Credit,2934.33
69880,990,2024-08-27,Credit,5405.22
69881,990,2025-11-07,Debit,403.82
69882,990,2025-12-05,Credit,348.94
69883,990,2023-10-19,Credit,435.31
69884,990,2025-04-20,Credit,4609.37
69885,990,2023-10-28,Credit,341.98
69886,990,2025-02-06,Debit,1996.81
69887,990,2023-11-01,Debit,244.11
69888,990,2025-07-25,Debit,512.58
69889,990,2025-06-24,Debit,242.98
69890,990,2024-04-12,Debit,266.75
69891,991,2025-08-18,Credit,334.33
69892,991,2025-09-18,Credit,5488.43
69893,991,2025-06-27,Debit,40263.54
69894,991,2025-11-17,Debit,544.31
69895,991,2025-10-10,Debit,282.65
69896,991,2025-08-19,Credit,365.52
69897,991,2025-10-02,Debit,78.10
69898,991,2025-09-29,Debit,229.53
69899,991,2025-06-25,Debit,233.95
69900,991,2025-09-15,Debit,402.48
69901,991,2025-06-23,Credit,89.04
69902,991,2025-10-14,Debit,216.93
69903,991,2025-12-09,Credit,58.31
69904,991,2025-08-18,Credit,76.43
69905,991,2025-09-15,Credit,87.99
69906,991,2025-08-25,Debit,269.32
69907,991,2025-10-13,Credit,3945.89
69908,991,2025-09-20,Credit,547.09
69909,991,2025-12-16,Credit,520.48
69910,991,2025-09-08,Debit,374.71
69911,991,2025-09-20,Debit,211.23
69912,991,2025-06-26,Credit,536.91
69913,991,2025-08-12,Credit,78.08
69914,991,2025-10-18,Debit,167.04
69915,991,2025-06-11,Debit,462.74
69916,991,2025-06-26,Debit,244.26
69917,991,2025-07-19,Credit,190.12
69918,991,2025-07-17,Debit,535.41
69919,991,2025-06-25,Debit,523.11
69920,991,2025-11-26,Credit,362.04
69921,991,2025-12-05,Debit,54.38
69922,991,2025-09-14,Debit,437.19
69923,991,2025-10-01,Debit,447.29
69924,991,2025-06-10,Credit,205.39
69925,991,2025-07-09,Debit,87.20
69926,991,2025-07-15,Credit,33451.96
69927,991,2025-08-03,Debit,4796.40
69928,991,2025-11-21,Credit,357.81
69929,991,2025-09-05,Credit,67.94
69930,991,2025-10-08,Credit,81.87
69931,991,2025-06-10,Debit,359.55
69932,991,2025-10-01,Debit,182.36
69933,991,2025-10-09,Credit,300.13
69934,991,2025-08-16,Debit,1434.34
69935,991,2025-09-10,Debit,381.99
69936,991,2025-11-17,Debit,282.98
69937,991,2025-06-28,Credit,478.44
69938,991,2025-12-06,Debit,139.85
69939,991,2025-06-10,Debit,295.83
69940,991,2025-09-18,Debit,117.44
69941,991,2025-09-12,Debit,98.60
69942,991,2025-12-16,Credit,50.20
69943,991,2025-11-20,Credit,71.81
69944,991,2025-10-08,Credit,262.39
69945,991,2025-09-09,Debit,324.76
69946,991,2025-10-05,Credit,397.08
69947,991,2025-12-05,Debit,98.80
69948,991,2025-06-22,Credit,3395.74
69949,991,2025-08-25,Debit,139.76
69950,991,2025-11-03,Debit,244.49
69951,991,2025-06-29,Debit,414.27
69952,991,2025-06-11,Debit,450.45
69953,991,2025-08-27,Debit,263.27
69954,991,2025-06-27,Debit,424.40
69955,991,2025-06-10,Debit,251.72
69956,991,2025-07-22,Credit,1144.60
69957,991,2025-08-22,Debit,500.26
69958,991,2025-07-21,Debit,101.60
69959,991,2025-12-11,Credit,5607.36
69960,991,2025-11-05,Debit,67.54
69961,991,2025-11-14,Debit,213.58
69962,991,2025-12-11,Debit,19386.13
69963,991,2025-06-26,Credit,414.34
69964,991,2025-09-09,Debit,129.86
69965,991,2025-06-26,Debit,473.49
69966,991,2025-08-28,Credit,68.04
69967,991,2025-12-05,Debit,163.38
69968,991,2025-09-07,Debit,74.19
69969,991,2025-10-24,Debit,336.70
69970,992,2024-06-05,Credit,205.96
69971,992,2025-07-25,Credit,98.99
69972,992,2025-10-29,Credit,220.74
69973,992,2024-11-08,Credit,513.83
69974,992,2024-08-02,Credit,532.49
69975,992,2023-11-26,Debit,466.75
69976,992,2024-08-25,Debit,147.48
69977,992,2024-04-17,Credit,538.22
69978,992,2025-12-01,Debit,77.91
69979,992,2024-05-19,Credit,212.41
69980,992,2024-11-23,Debit,418.09
69981,992,2025-10-16,Credit,352.74
69982,992,2024-01-01,Debit,429.08
69983,992,2024-01-21,Debit,211.26
69984,992,2025-04-10,Debit,200.89
69985,992,2024-04-20,Credit,541.89
69986,992,2024-08-10,Credit,508.53
69987,992,2025-06-27,Debit,35187.27
69988,992,2024-03-21,Credit,80.20
69989,992,2024-01-16,Debit,429.71
69990,992,2024-07-24,Credit,342.69
69991,992,2024-05-16,Debit,89.07
69992,992,2023-11-22,Debit,219.60
69993,992,2024-07-30,Debit,400.09
69994,992,2024-02-05,Credit,79.29
69995,992,2025-10-14,Credit,331.14
69996,992,2024-07-07,Debit,299.46
69997,992,2024-03-21,Debit,416.79
69998,992,2024-03-10,Credit,27160.57
69999,992,2024-02-28,Debit,465.27
70000,992,2023-12-21,Credit,66.93
70001,992,2025-08-02,Credit,4409.75
70002,992,2025-04-02,Debit,416.96
70003,992,2025-08-04,Credit,54.12
70004,992,2025-03-27,Credit,480.70
70005,992,2025-09-06,Credit,487.03
70006,992,2024-10-14,Debit,439.68
70007,992,2024-08-04,Debit,262.72
70008,992,2025-05-16,Debit,36564.10
70009,992,2025-11-28,Debit,262.93
70010,992,2025-07-12,Credit,29407.97
70011,992,2024-12-24,Debit,53066.80
70012,992,2025-08-29,Credit,406.70
70013,992,2024-12-24,Debit,282.98
70014,992,2025-07-26,Debit,392.21
70015,992,2024-05-16,Debit,477.87
70016,992,2024-10-12,Debit,4126.76
70017,992,2024-12-13,Credit,523.10
70018,992,2024-11-08,Credit,91.09
70019,992,2024-06-25,Credit,464.70
70020,992,2024-11-10,Debit,3358.21
70021,992,2025-09-15,Credit,442.47
70022,992,2025-02-06,Credit,205.26
70023,992,2024-07-21,Credit,432.50
70024,992,2025-07-22,Debit,401.48
70025,992,2024-06-19,Credit,224.41
70026,992,2025-01-12,Credit,471.35
70027,992,2024-08-05,Debit,257.84
70028,992,2025-08-14,Debit,5284.67
70029,992,2025-09-12,Credit,499.49
70030,992,2023-11-29,Credit,500.92
70031,992,2024-06-27,Debit,318.26
70032,992,2024-12-27,Credit,284.30
70033,992,2024-10-25,Debit,353.51
70034,992,2024-07-25,Debit,1576.30
70035,992,2025-06-30,Credit,167.56
70036,992,2023-12-03,Credit,537.13
70037,992,2024-07-05,Debit,138.02
70038,992,2023-12-05,Debit,498.25
70039,992,2025-09-03,Credit,205.18
70040,992,2025-03-07,Debit,48909.02
70041,992,2025-06-22,Credit,280.14
70042,992,2024-02-05,Credit,171.23
70043,992,2025-04-27,Debit,549.96
70044,992,2025-08-10,Credit,3626.26
70045,992,2024-02-09,Credit,3113.16
70046,992,2025-02-26,Debit,267.69
70047,992,2024-11-26,Debit,5246.40
70048,992,2025-10-13,Debit,108.86
70049,992,2024-09-26,Credit,361.79
70050,992,2025-12-20,Credit,338.52
70051,992,2025-11-07,Debit,358.40
70052,992,2025-08-31,Debit,105.04
70053,992,2025-06-21,Credit,59.92
70054,992,2025-05-07,Debit,3900.60
70055,992,2024-09-20,Credit,504.96
70056,992,2025-07-21,Credit,332.40
70057,992,2024-09-05,Debit,5559.51
70058,993,2025-04-19,Credit,340.42
70059,993,2025-02-06,Debit,521.44
70060,993,2023-11-06,Credit,160.21
70061,993,2024-10-15,Debit,408.29
70062,993,2023-11-25,Debit,206.47
70063,993,2025-09-15,Debit,373.22
70064,993,2024-10-12,Credit,1943.60
70065,993,2024-06-23,Debit,382.70
70066,993,2025-01-09,Credit,147.62
70067,993,2024-01-26,Debit,368.58
70068,993,2025-01-28,Debit,501.71
70069,993,2025-09-04,Credit,308.04
70070,993,2025-07-01,Credit,293.92
70071,993,2025-11-28,Credit,204.51
70072,993,2024-03-21,Credit,306.65
70073,993,2024-12-14,Debit,46186.38
70074,993,2024-02-11,Debit,300.43
70075,993,2024-05-25,Credit,542.35
70076,993,2024-05-16,Debit,200.30
70077,993,2024-09-04,Credit,394.18
70078,993,2024-02-14,Credit,398.28
70079,993,2025-08-11,Credit,120.36
70080,993,2025-08-30,Credit,158.99
70081,993,2024-07-31,Debit,455.17
70082,993,2025-07-09,Credit,520.86
70083,993,2025-11-02,Debit,3233.58
70084,993,2025-05-07,Credit,367.34
70085,993,2023-11-11,Credit,74.48
70086,993,2024-06-30,Credit,4112.68
70087,993,2025-08-19,Credit,329.76
70088,993,2024-07-31,Credit,440.51
70089,993,2025-02-22,Debit,319.54
70090,993,2024-08-08,Debit,461.26
70091,993,2024-10-03,Debit,364.29
70092,993,2023-11-18,Debit,3427.32
70093,993,2023-11-07,Credit,527.31
70094,993,2025-03-16,Credit,376.34
70095,993,2025-02-08,Credit,443.88
70096,993,2025-08-27,Debit,33409.88
70097,993,2024-10-06,Credit,1859.59
70098,993,2024-08-09,Credit,121.23
70099,993,2024-07-11,Debit,284.97
70100,993,2024-09-21,Debit,3840.36
70101,993,2024-01-20,Credit,330.47
70102,993,2025-05-22,Credit,4112.76
70103,993,2025-10-30,Debit,544.51
70104,993,2024-10-02,Credit,234.08
70105,993,2024-01-17,Credit,1165.93
70106,993,2025-05-15,Credit,203.33
70107,993,2025-04-08,Debit,42389.43
70108,993,2024-01-10,Debit,5046.81
70109,993,2025-04-16,Credit,38984.47
70110,993,2024-06-02,Debit,285.26
70111,993,2025-03-15,Debit,362.50
70112,993,2025-06-10,Credit,1660.89
70113,993,2025-01-15,Debit,348.06
70114,993,2025-07-02,Credit,322.26
70115,993,2023-11-14,Debit,156.76
70116,993,2024-12-11,Debit,394.27
70117,993,2024-03-31,Debit,54.06
70118,993,2023-09-24,Debit,199.73
70119,993,2025-10-27,Debit,219.85
70120,993,2025-05-23,Debit,549.11
70121,993,2024-12-19,Credit,3824.42
70122,993,2024-03-23,Debit,422.33
70123,993,2024-12-11,Credit,480.15
70124,993,2023-11-04,Debit,367.68
70125,993,2024-12-21,Debit,491.74
70126,993,2023-10-19,Debit,4321.65
70127,993,2025-05-29,Debit,494.73
70128,993,2024-07-15,Debit,5535.11
70129,993,2025-11-30,Debit,181.21
70130,994,2021-10-25,Debit,101.21
70131,994,2021-02-13,Debit,253.79
70132,994,2024-09-14,Credit,49687.32
70133,994,2020-06-14,Credit,310.44
70134,994,2020-06-05,Credit,4067.56
70135,994,2023-05-22,Credit,308.29
70136,994,2022-02-08,Credit,100.98
70137,994,2024-03-16,Credit,282.20
70138,994,2018-08-27,Credit,241.70
70139,994,2019-07-26,Credit,456.75
70140,994,2020-07-27,Credit,330.26
70141,994,2020-01-06,Credit,516.59
70142,994,2025-04-21,Credit,510.82
70143,994,2023-10-31,Credit,2847.99
70144,994,2022-12-05,Debit,2162.97
70145,994,2020-11-16,Debit,2837.23
70146,994,2022-08-09,Credit,53089.36
70147,994,2025-01-14,Credit,55968.37
70148,994,2019-11-27,Debit,477.62
70149,994,2018-04-12,Credit,517.57
70150,994,2021-12-22,Debit,220.24
70151,994,2018-11-15,Debit,151.12
70152,994,2025-07-09,Credit,258.09
70153,994,2020-01-24,Debit,218.43
70154,994,2022-03-05,Credit,57828.68
70155,994,2020-10-18,Debit,272.56
70156,994,2018-06-09,Debit,54.81
70157,994,2017-10-17,Debit,66.87
70158,994,2018-01-16,Credit,79.92
70159,994,2022-10-18,Debit,128.86
70160,994,2021-10-30,Credit,172.49
70161,994,2017-03-04,Credit,518.26
70162,994,2017-03-21,Credit,190.84
70163,994,2022-08-08,Debit,107.00
70164,994,2016-10-02,Credit,194.40
70165,994,2020-01-15,Debit,153.03
70166,994,2024-01-27,Debit,394.92
70167,994,2018-10-28,Debit,112.83
70168,994,2024-05-29,Credit,17126.01
70169,994,2021-12-15,Credit,326.12
70170,994,2025-09-23,Debit,389.35
70171,994,2020-08-15,Credit,458.94
70172,994,2022-05-18,Debit,227.52
70173,994,2022-01-24,Debit,14254.36
70174,994,2023-08-06,Debit,547.99
70175,994,2016-10-02,Credit,528.87
70176,994,2022-03-27,Credit,474.09
70177,994,2018-01-05,Debit,249.18
70178,994,2017-11-25,Credit,238.67
70179,994,2022-02-18,Credit,416.47
70180,994,2020-03-19,Credit,277.15
70181,994,2022-08-08,Debit,54.03
70182,994,2018-12-28,Debit,357.35
70183,994,2023-11-25,Credit,204.10
70184,994,2022-08-30,Debit,242.19
70185,994,2022-06-23,Credit,290.28
70186,994,2016-10-13,Debit,51.41
70187,994,2021-12-31,Credit,122.52
70188,994,2021-11-28,Credit,5053.36
70189,994,2017-06-14,Credit,418.06
70190,994,2023-05-19,Debit,313.74
70191,994,2022-04-22,Debit,454.98
70192,994,2021-11-05,Credit,75.60
70193,994,2022-11-09,Debit,354.86
70194,994,2024-02-22,Credit,465.08
70195,994,2022-06-08,Debit,456.95
70196,994,2022-03-12,Credit,102.67
70197,994,2020-08-12,Debit,367.72
70198,994,2020-10-21,Credit,140.97
70199,994,2021-06-21,Debit,220.11
70200,994,2018-09-27,Debit,388.09
70201,994,2022-03-13,Debit,451.15
70202,995,2025-08-24,Debit,34342.03
70203,995,2022-08-04,Debit,372.82
70204,995,2017-02-14,Debit,501.59
70205,995,2017-04-18,Credit,65.49
70206,995,2020-03-06,Debit,122.47
70207,995,2017-04-28,Debit,334.72
70208,995,2025-03-20,Debit,355.76
70209,995,2025-01-22,Credit,452.07
70210,995,2024-09-05,Debit,433.48
70211,995,2019-06-18,Credit,459.79
70212,995,2023-10-20,Credit,61.72
70213,995,2023-09-15,Debit,223.86
70214,995,2017-06-07,Credit,127.78
70215,995,2019-11-19,Debit,466.01
70216,995,2022-11-14,Debit,353.76
70217,995,2024-11-22,Credit,283.27
70218,995,2025-09-07,Credit,4665.39
70219,995,2020-06-16,Debit,380.61
70220,995,2018-03-27,Credit,336.47
70221,995,2025-02-05,Credit,68.99
70222,995,2017-12-07,Debit,5163.81
70223,995,2021-02-12,Debit,358.77
70224,995,2017-05-21,Credit,138.67
70225,995,2017-02-09,Credit,482.95
70226,995,2023-06-11,Credit,68.80
70227,995,2017-06-02,Credit,342.71
70228,995,2024-03-30,Credit,3972.74
70229,995,2019-01-23,Debit,246.01
70230,995,2021-06-17,Debit,539.25
70231,995,2019-03-13,Debit,83.93
70232,995,2022-12-28,Debit,50.73
70233,995,2024-10-19,Debit,4039.09
70234,995,2019-08-23,Credit,540.20
70235,995,2017-07-08,Credit,1131.96
70236,995,2022-08-12,Debit,230.24
70237,995,2018-11-09,Debit,522.96
70238,995,2022-09-27,Debit,1537.60
70239,995,2023-04-22,Debit,287.61
70240,995,2019-05-04,Debit,301.19
70241,995,2020-05-06,Credit,2511.05
70242,995,2020-10-07,Debit,230.17
70243,995,2025-10-17,Debit,174.43
70244,995,2019-06-12,Debit,5355.29
70245,995,2021-01-12,Credit,171.24
70246,995,2019-06-30,Debit,523.47
70247,995,2018-06-14,Debit,272.94
70248,995,2017-07-04,Credit,5655.24
